Port_of_disembarqm,Date,Year,Month,Fishing_ground,Fishing_gear,Species,Total_Length_cm
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,26.6
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,29.2
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,32.1
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,32.2
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,32.7
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,32.9
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,33.1
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,34.5
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,37
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,37.8
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,39
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,41.7
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,42
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,43.6
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,45.6
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,48.5
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,50
PONTA DE AREIA,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,16.2
PONTA DE AREIA,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,17.2
PONTA DE AREIA,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,19.3
PONTA DE AREIA,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,19.3
PONTA DE AREIA,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,21
PONTA DE AREIA,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,23
PONTA DE AREIA,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,23
PONTA DE AREIA,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,23.3
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA METEORO,Hand_line,L_synagris,23.7
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,24
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA METEORO,Hand_line,L_synagris,24
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA METEORO,Hand_line,L_synagris,24.1
PONTA DE AREIA,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,24.5
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,24.7
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,25.1
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,25.2
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,25.7
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,26.3
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,26.4
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA METEORO,Hand_line,L_synagris,27.1
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,27.8
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,27.8
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,27.9
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,28.2
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,28.6
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,29.6
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,30.6
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,32.5
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,33.5
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,33.8
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,37.2
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,40
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,40.5
PEIXARIA KELLE MAR,31-01-2006,2006,1,PEDRA DE LESTE,Hand_line,L_synagris,43.5
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,18
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,20.5
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,21
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,21
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,21
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,21.5
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,21.5
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,21.7
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,22
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,22.1
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,26
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,27
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,31.1
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,32.4
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,34.7
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,39
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,39.5
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,41
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,41.7
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,41.8
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,42.3
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,43
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,43.8
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,44.5
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,45.5
PONTA DE AREIA,15-03-2006,2006,3,RECIFE DA LIXA,Hand_line,L_synagris,52.8
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,17.2
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,17.4
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,18.5
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,18.5
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,18.8
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,19.2
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,19.3
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,19.7
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,19.8
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,19.9
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,20
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,20.3
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,20.4
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,20.4
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,20.5
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,21
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,21.3
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,22
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,22.1
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,22.3
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,22.5
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,22.7
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,22.8
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,23.7
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,24.7
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,24.8
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,24.9
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,25
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,25
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,28.4
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,28.5
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,28.7
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,29
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,29.2
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,29.3
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,29.4
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,31.9
PONTA DE AREIA,07-04-2006,2006,4,RECIFE DA LIXA,Hand_line,L_synagris,32.1
PONTA DE AREIA,07-04-2006,2006,4,RECIFE DA LIXA,Hand_line,L_synagris,33
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,34.6
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,37.2
PONTA DE AREIA,07-04-2006,2006,4,RECIFE DA LIXA,Hand_line,L_synagris,39
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,39.2
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,39.3
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,40.9
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,41.2
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,47
PONTA DE AREIA,07-04-2006,2006,4,RECIFE DA LIXA,Hand_line,L_synagris,47.8
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,50
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,50.2
PONTA DE AREIA,07-04-2006,2006,4,SARRADINHO,Hand_line,L_synagris,52.2
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,18.2
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,18.5
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,18.7
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,19
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,19
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,19.3
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,19.4
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,19.7
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,20
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,20.1
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,20.3
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,21
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,21.1
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,21.4
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,21.5
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,21.7
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,21.7
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,21.8
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,21.9
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,22.5
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,23
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,23.6
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,23.8
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,26.6
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,26.8
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,26.9
PONTA DE AREIA,19-05-2006,2006,5,ARANGUEIRA,Hand_line,L_synagris,27.5
Ponta de Areia,14-08-2006,2006,8,R. da Lixa,Hand_line,L_synagris,30.5
Ponta de Areia,14-08-2006,2006,8,R. da Lixa,Hand_line,L_synagris,45
Ponta de Areia,14-08-2006,2006,8,R. da Lixa,Hand_line,L_synagris,29.5
Ponta de Areia,14-08-2006,2006,8,R. da Lixa,Hand_line,L_synagris,25
Ponta de Areia,14-08-2006,2006,8,R. da Lixa,Hand_line,L_synagris,27.9
Ponta de Areia,14-08-2006,2006,8,R. da Lixa,Hand_line,L_synagris,27.5
Ponta de Areia,14-08-2006,2006,8,R. da Lixa,Hand_line,L_synagris,25.8
Ponta de Areia,14-08-2006,2006,8,R. da Lixa,Hand_line,L_synagris,25.9
Ponta de Areia,14-08-2006,2006,8,R. da Lixa,Hand_line,L_synagris,25.9
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,30.4
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,26
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,28
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,28.3
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,28.5
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,29
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,27.2
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,32.3
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,33.2
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,45.2
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,38.5
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,44.3
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,29
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,28.5
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,27.3
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,27.5
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,26.5
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,28
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,29.5
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,38.3
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,28.5
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,27.5
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,28
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,37.1
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,28
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,25.5
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,25
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,25.1
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,25.1
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,24.9
Ponta de Areia,29-09-2006,2006,9,Pedra Grande,Hand_line,L_synagris,26.1
Ponta de Areia,29-09-2006,2006,9,R. da Lixa,Hand_line,L_synagris,35.3
Ponta de Areia,29-09-2006,2006,9,R. da Lixa,Hand_line,L_synagris,26.9
Ponta de Areia,29-09-2006,2006,9,R. da Lixa,Hand_line,L_synagris,27.5
Ponta de Areia,29-09-2006,2006,9,R. da Lixa,Hand_line,L_synagris,26.2
Ponta de Areia,29-09-2006,2006,9,R. da Lixa,Hand_line,L_synagris,26.5
Ponta de Areia,29-09-2006,2006,9,R. da Lixa,Hand_line,L_synagris,25
Ponta de Areia,29-09-2006,2006,9,R. da Lixa,Hand_line,L_synagris,25.5
Ponta de Areia,03-10-2006,2006,10,Pedra Virada,Hand_line,L_synagris,42
Ponta de Areia,03-10-2006,2006,10,Pedra Virada,Hand_line,L_synagris,41.7
Ponta de Areia,03-10-2006,2006,10,Pedra Virada,Hand_line,L_synagris,24.7
Ponta de Areia,03-10-2006,2006,10,Pedra Virada,Hand_line,L_synagris,33.6
Ponta de Areia,03-10-2006,2006,10,Pedra Virada,Hand_line,L_synagris,29
Ponta de Areia,03-10-2006,2006,10,Pedra Virada,Hand_line,L_synagris,26.8
Ponta de Areia,03-10-2006,2006,10,Pedra Virada,Hand_line,L_synagris,24.6
Ponta de Areia,03-10-2006,2006,10,Pedra Virada,Hand_line,L_synagris,26.4
Ponta de Areia,03-10-2006,2006,10,Pedra Virada,Hand_line,L_synagris,24.9
Ponta de Areia,03-10-2006,2006,10,Pedra Virada,Hand_line,L_synagris,21
Ponta de Areia,03-10-2006,2006,10,Pedra Virada,Hand_line,L_synagris,16.7
Ponta de Areia,03-10-2006,2006,10,Pedra Virada,Hand_line,L_synagris,18.7
Ponta de Areia,03-10-2006,2006,10,Pedra Virada,Hand_line,L_synagris,21.5
Ponta de Areia,03-10-2006,2006,10,Pedra Virada,Hand_line,L_synagris,19.5
Ponta de Areia,03-10-2006,2006,10,Pedra Virada,Hand_line,L_synagris,19
Ponta de Areia,03-10-2006,2006,10,Pedra Virada,Hand_line,L_synagris,22.8
Ponta de Areia,03-10-2006,2006,10,Pedra Virada,Hand_line,L_synagris,15.4
Ponta de Areia,03-10-2006,2006,10,,Hand_line,L_synagris,26.5
Ponta de Areia,03-10-2006,2006,10,,Hand_line,L_synagris,36.8
Ponta de Areia,03-10-2006,2006,10,,Hand_line,L_synagris,31
Ponta de Areia,03-10-2006,2006,10,,Hand_line,L_synagris,24.5
Ponta de Areia,03-10-2006,2006,10,,Hand_line,L_synagris,23.5
Ponta de Areia,03-10-2006,2006,10,,Hand_line,L_synagris,29.7
Ponta de Areia,03-10-2006,2006,10,,Hand_line,L_synagris,27.7
Ponta de Areia,03-10-2006,2006,10,,Hand_line,L_synagris,26.9
Ponta de Areia,03-10-2006,2006,10,,Hand_line,L_synagris,15.2
Ponta de Areia,03-10-2006,2006,10,,Hand_line,L_synagris,20.6
Ponta de Areia,03-10-2006,2006,10,,Hand_line,L_synagris,16.5
Ponta de Areia,03-10-2006,2006,10,,Hand_line,L_synagris,22.6
Ponta de Areia,03-10-2006,2006,10,,Hand_line,L_synagris,17.8
Ponta de Areia,03-10-2006,2006,10,,Hand_line,L_synagris,21
Ponta de Areia,03-10-2006,2006,10,,Hand_line,L_synagris,18.6
Ponta de Areia,26-12-2006,2006,12, Cabeáoa,Hand_line,L_synagris,29
Ponta de Areia,26-12-2006,2006,12, Cabeáoa,Hand_line,L_synagris,32.5
Ponta de Areia,26-12-2006,2006,12, Cabeáoa,Hand_line,L_synagris,29.5
Ponta de Areia,26-12-2006,2006,12, Cabeáoa,Hand_line,L_synagris,29.5
Ponta de Areia,26-12-2006,2006,12, Cabeáoa,Hand_line,L_synagris,39.5
Ponta de Areia,26-12-2006,2006,12, Cabeáoa,Hand_line,L_synagris,30.3
Ponta de Areia,26-12-2006,2006,12, Cabeáoa,Hand_line,L_synagris,28.7
Ponta de Areia,26-12-2006,2006,12,Pedra Grande,Hand_line,L_synagris,26
Ponta de Areia,26-12-2006,2006,12,Pedra Grande,Hand_line,L_synagris,30.5
Ponta de Areia,26-12-2006,2006,12,Pedra Grande,Hand_line,L_synagris,29.3
Ponta de Areia,26-12-2006,2006,12,Pedra Grande,Hand_line,L_synagris,42.7
Ponta de Areia,26-12-2006,2006,12,Pedra Grande,Hand_line,L_synagris,27
Ponta de Areia,26-12-2006,2006,12,Pedra Grande,Hand_line,L_synagris,36.3
Ponta de Areia,26-12-2006,2006,12,Pedra Grande,Hand_line,L_synagris,26.5
Ponta de Areia,26-12-2006,2006,12,Pedra Grande,Hand_line,L_synagris,30.5
Ponta de Areia,26-12-2006,2006,12,Pedra Grande,Hand_line,L_synagris,33.4
Ponta de Areia,26-12-2006,2006,12,Pedra Grande,Hand_line,L_synagris,35.6
Ponta de Areia,26-12-2006,2006,12,Pedra Grande,Hand_line,L_synagris,32.8
Ponta de Areia,26-12-2006,2006,12,Pedra Grande,Hand_line,L_synagris,33.5
Ponta de Areia,26-12-2006,2006,12,Pedra Grande,Hand_line,L_synagris,29.5
Ponta de Areia,26-12-2006,2006,12,Arangueira,Hand_line,L_synagris,30
Ponta de Areia,26-12-2006,2006,12,Arangueira,Hand_line,L_synagris,24.2
Ponta de Areia,26-12-2006,2006,12,Arangueira,Hand_line,L_synagris,28.9
Ponta de Areia,26-12-2006,2006,12,Arangueira,Hand_line,L_synagris,36.3
Ponta de Areia,26-12-2006,2006,12,Arangueira,Hand_line,L_synagris,21.2
Ponta de Areia,26-12-2006,2006,12,Arangueira,Hand_line,L_synagris,33.1
Ponta de Areia,26-12-2006,2006,12,Arangueira,Hand_line,L_synagris,27.2
Ponta de Areia,26-12-2006,2006,12,Arangueira,Hand_line,L_synagris,34.3
Ponta de Areia,26-12-2006,2006,12,Nos Baixos,Hand_line,L_synagris,32
Ponta de Areia,26-12-2006,2006,12,Nos Baixos,Hand_line,L_synagris,30.2
Ponta de Areia,26-12-2006,2006,12,Nos Baixos,Hand_line,L_synagris,34.3
Ponta de Areia,26-12-2006,2006,12,Nos Baixos,Hand_line,L_synagris,29.4
Ponta de Areia,26-12-2006,2006,12,Nos Baixos,Hand_line,L_synagris,28.3
Ponta de Areia,26-12-2006,2006,12,Nos Baixos,Hand_line,L_synagris,32.5
Ponta de Areia,26-12-2006,2006,12,Nos Baixos,Hand_line,L_synagris,33.4
Ponta de Areia,26-12-2006,2006,12,Nos Baixos,Hand_line,L_synagris,38.8
Ponta de Areia,26-01-2007,2007,1,R. da Lixa,Hand_line,L_synagris,17
Ponta de Areia,26-01-2007,2007,1,R. da Lixa,Hand_line,L_synagris,40
Ponta de Areia,26-01-2007,2007,1,R. da Lixa,Hand_line,L_synagris,38.5
Ponta de Areia,26-01-2007,2007,1,R. da Lixa,Hand_line,L_synagris,26
Ponta de Areia,26-01-2007,2007,1,R. da Lixa,Hand_line,L_synagris,50
Ponta de Areia,26-01-2007,2007,1,R. da Lixa,Hand_line,L_synagris,10
Ponta de Areia,26-01-2007,2007,1,Pedra Grande,Hand_line,L_synagris,22
Ponta de Areia,26-01-2007,2007,1,Pedra Grande,Hand_line,L_synagris,23
Ponta de Areia,26-01-2007,2007,1,Pedra Grande,Hand_line,L_synagris,38
Ponta de Areia,26-01-2007,2007,1,Pedra Grande,Hand_line,L_synagris,33
Ponta de Areia,26-01-2007,2007,1,Sarrado,Hand_line,L_synagris,16
Ponta de Areia,26-01-2007,2007,1,Sarrado,Hand_line,L_synagris,19
Ponta de Areia,26-01-2007,2007,1,Sarrado,Hand_line,L_synagris,43
Ponta de Areia,27-01-2007,2007,1,R. da Lixa,Hand_line,L_synagris,46.5
Ponta de Areia,27-01-2007,2007,1,R. da Lixa,Hand_line,L_synagris,30
Ponta de Areia,27-01-2007,2007,1,R. da Lixa,Hand_line,L_synagris,40
Ponta de Areia,27-01-2007,2007,1,R. da Lixa,Hand_line,L_synagris,9
Ponta de Areia,27-01-2007,2007,1,R. da Lixa,Hand_line,L_synagris,10
Ponta de Areia,27-01-2007,2007,1,R. da Lixa,Hand_line,L_synagris,19
Ponta de Areia,27-01-2007,2007,1,R. da Lixa,Hand_line,L_synagris,22
Ponta de Areia,22-03-2007,2007,3,Pedra Alta,Hand_line,L_synagris,18.1
Ponta de Areia,22-03-2007,2007,3,Pedra Alta,Hand_line,L_synagris,19.4
Ponta de Areia,22-03-2007,2007,3,Pedra Alta,Hand_line,L_synagris,17.2
Ponta de Areia,22-03-2007,2007,3,Pedra Alta,Hand_line,L_synagris,15.4
Ponta de Areia,22-03-2007,2007,3,Pedra Alta,Hand_line,L_synagris,16.5
Ponta de Areia,22-03-2007,2007,3,Pedra Alta,Hand_line,L_synagris,17.8
Ponta de Areia,22-03-2007,2007,3,Pedra Alta,Hand_line,L_synagris,18.7
Ponta de Areia,22-03-2007,2007,3,Pedra Alta,Hand_line,L_synagris,15.3
