"","X","Linf","K","t_anchor","C","ts","phiL","MA","BS"
"998",198,82.4891335368156,0.146069899201393,0.674420669674873,0.790561765432358,0.751544669270515,2.99735421319697,9,2
"999",199,82.0115309208632,0.181653648614883,0.671215280890465,0.458255410194397,0.383915409445763,3.08699396335034,9,2
"1000",200,69.896715367507,0.146092329290234,0.633388490788666,0.812643995810215,0.555996199441645,2.85354094865432,9,2
"1001",1,76.9263598459967,0.152971271633259,0.344472691182822,0.324517177594595,0.321897400525981,2.95676024117747,9,2
"1002",2,95.5187047123909,0.0585297048091888,0.451952189207077,0.86622279882431,0.431763872504234,2.72755318287665,9,2
"1003",3,76.2531382292509,0.357456371188164,0.454569324851036,0.248902663588524,0.533114105463028,3.31773848610636,9,2
"1004",4,67.5332583160812,0.199855342254084,0.707720487585932,0.304488508244377,0.545907437715712,2.95975116946954,9,2
"1005",5,66.2901311963797,0.149050980806351,0.68256051838398,0.52224525809288,0.997417867183685,2.81623259526594,9,2
"1006",6,83.8267662376165,0.111317828297615,0.637740969657898,0.413575574755669,0.562389642000198,2.89333015072567,9,2
"1007",7,81.6319553295209,0.117699361508984,0.687562527165142,0.486281326551418,0.735809568428342,2.89449450545762,9,2
"1008",8,73.392020970583,0.122362643480301,0.59808012843132,0.687948182225227,0.530011683702469,2.81894654452312,9,2
"1009",9,45.4617194980383,0.509616509079933,0.543863758444786,0.536875441670418,0.836394906044006,3.02253520459874,9,2
"1010",10,79.3125309228054,0.25033592702728,0.576976465332937,0.596579932804108,0.169935842223571,3.19720679949732,9,2
"1011",11,76.6848334819078,0.17134091258049,0.759635239839554,0.450617864727974,0.701964691281319,3.00328003338835,9,2
"1012",12,67.89949208498,0.203347519040108,0.590675309300423,0.696907877922058,0.236938118934631,2.9719719293204,9,2
"1013",13,94.5530036374287,0.0936368234052328,0.775009247772837,0.660735269520291,0.0453537106951954,2.92279733100432,9,2
"1014",14,98.9501569406595,0.0998718110797927,0.0261745704337955,0.603749255649745,0.778566290391609,2.99027590018103,9,2
"1015",15,71.2026157090117,0.19822732250779,0.763308737919998,0.721429080895685,0.259375841931931,3.00215541137751,9,2
"1016",16,65.0317532122135,0.318952172994614,0.619716465473175,0.251290068030357,0.684261813759804,3.12997649021292,9,2
"1017",17,76.0009485185146,0.140843480825424,0.344847172498703,0.558609619736671,0.372520312666893,2.91037477466954,9,2
"1018",18,84.7789759486914,0.135479792952538,0.577079251408577,0.68485002219677,0.761537909507751,2.98845085704066,9,2
"1019",19,100.601356443505,0.0726651365579601,0.0756216135475654,0.0191660726508579,0.404049715639249,2.86653376705829,9,2
"1020",20,54.5716463476419,0.331576034426689,0.200466245412827,0.939889520406723,0.760167852044106,2.99451724521423,9,2
"1021",21,75.7289748191833,0.16915588080883,0.493511170148849,0.2957923412323,0.402443453669548,2.98681125611055,9,2
"1022",22,95.3124820998204,0.116372201226684,0.452117313316457,0.166744917522838,0.859413442900404,3.02414880817932,9,2
"1023",23,72.6209252433502,0.158964997526907,0.209553034581396,0.867147539007753,0.752759701538652,2.9234250633049,9,2
"1024",24,44.8703337013721,0.438926935195923,0.0690546035766602,0.12241242825985,0.606644749641418,2.94631083138332,9,2
"1025",25,78.2884989323703,0.186954418793554,0.0663942492331067,0.291519121275757,0.54006313648338,3.05913166681826,9,2
"1026",26,78.9918655034425,0.133336253596656,0.626204417221206,0.65158773292576,0.324905275354735,2.92011298924853,9,2
"1027",27,95.1880843639374,0.141979888081551,0.676313936710358,0.887403711676598,0.333330377936363,3.10939200318045,9,2
"1028",28,90.948156312108,0.0830312818288803,0.147115841507912,0.256510987877846,0.42404417693615,2.83682954163854,9,2
"1029",29,71.5484585244713,0.197688751404163,0.554743715574428,0.938360497836608,0.375157079614899,3.00518252150917,9,2
"1030",30,64.7486116502777,0.1962380511886,0.534041838364551,0.374544708901711,0.582732357325696,2.91524414359239,9,2
"1031",31,75.3926967402043,0.118271715264507,0.636103742384721,0.271956957264543,0.254208421001658,2.82753945127449,9,2
"1032",32,73.3849234612477,0.136950992619872,0.757799067977985,0.530413870685642,0.334729207851132,2.86777887558309,9,2
"1033",33,70.0726173901184,0.161208659383413,0.965057976078242,0.596461035531567,0.563853165253719,2.89848504598167,9,2
"1034",34,79.0472151041031,0.180594772100449,0.929900676012039,0.463173747062683,0.616080462932587,3.05247832210101,9,2
"1035",35,70.1581247302477,0.201699366210847,0.640629955872365,0.61977903587897,0.374770123865041,2.9968604779025,9,2
"1036",36,79.7390062080216,0.144478827203742,0.424199425637409,0.479897923521136,0.411853114376548,2.96314584507449,9,2
"1037",37,102.614823758602,0.0726717859506607,0.145059391856194,0.599696472287178,0.103341728448868,2.88378604051593,9,2
"1038",38,77.2689338028431,0.161602437496185,0.390357792377472,0.464922294020653,0.290241926908493,2.98445774640492,9,2
"1039",39,81.6517097204924,0.11664280295372,0.70763848721981,0.673657104372978,0.580311983823776,2.89078851318015,9,2
"1040",40,85.0252348184586,0.13213025033474,0.283446878194809,0.328168228268623,0.156205281615257,2.98009793784584,9,2
"1041",41,68.6998504557893,0.17504715701059,0.491818307744901,0.436799810452105,0.772373453976622,2.91706664505847,9,2
"1042",42,74.2415647107593,0.234435860136521,0.34568185895428,0.242224026803451,0.657257120015632,3.11131827658735,9,2
"1043",43,67.4217698953352,0.169976880409497,0.285289674190439,0.544922662842529,0.533323937197496,2.88799015243951,9,2
"1044",44,82.2644682042122,0.214634531809567,0.388799253462353,0.227881998785907,0.61954267638414,3.16212418453137,9,2
"1045",45,87.7880278059718,0.0996070219294567,0.482164380764186,0.824808150861397,0.685289573247007,2.88516054073203,9,2
"1046",46,78.6700810995616,0.201042268636727,0.1921155189967,0.455826622074587,0.496807165258657,3.09490657210613,9,2
"1047",47,46.9223835871788,0.384233564119786,0.963931364472955,0.662122566485777,0.12839983520098,2.92735543032841,9,2
"1048",48,93.5150270895548,0.0964013298793943,0.692435716352726,0.258462484745871,0.466986444053058,2.92584583314622,9,2
"1049",49,68.9888136379694,0.179782468751073,0.537457159983474,0.322298640034355,0.439032655657408,2.93230469319484,9,2
"1050",50,77.1272774974644,0.128525342327832,0.779679729957211,0.712077308068836,0.552326056577773,2.88340477237929,9,2
"1051",51,64.4371403051463,0.342152523688687,0.660901976041454,0.673147393495518,0.164772832209113,3.1524922643786,9,2
"1052",52,74.7986683398485,0.252207964658737,0.403254464268684,0.404339596629143,0.418368861079216,3.1495465295062,9,2
"1053",53,75.4667267203331,0.115702897310257,0.542261376976967,0.596825271844864,0.586378023028374,2.81885526101834,9,2
"1054",54,85.4438380277483,0.224422047110274,0.774023432051763,0.979510336183012,0.962993458844721,3.21442701570265,9,2
"1055",55,90.4793891324141,0.0928703022849281,0.334489323438999,0.558332418217431,0.390017869694394,2.8809761787566,9,2
"1056",56,62.497421219945,0.219768688082695,0.688644975423813,0.658105313777924,0.648057743906975,2.93369001120116,9,2
"1057",57,81.3936253330467,0.240680056642235,0.69224409695973,0.673059544782977,0.986655858112499,3.20262089045482,9,2
"1058",58,69.8147652680025,0.182548077924669,0.678950426088383,0.809525335377117,0.671384491306738,2.94927182889721,9,2
"1059",59,80.9848168939352,0.224786728620529,0.39930172264576,0.463707163929939,0.509074166417122,3.16857787614662,9,2
"1060",60,102.416619703663,0.0785700869670243,0.389206886623298,0.439933656597606,0.0486944975964265,2.91599810924098,9,2
"1061",61,80.1636692881584,0.154669672250748,0.712553784251213,0.0629175007343292,0.278115466237068,2.99736034065619,9,2
"1062",62,71.6431688964367,0.190824896097183,0.83678762614727,0.949736803770065,0.844581142067909,2.99098460892062,9,2
"1063",63,79.4277868495745,0.122722528620351,0.648044465903338,0.612421447225095,0.485967334261361,2.88886921841229,9,2
"1064",64,71.3750523554174,0.164206852813603,0.345761850651011,0.588273174236231,0.622031619371801,2.92248415713144,9,2
"1065",65,68.5875427722931,0.177034616470337,0.421562567353249,0.339556768536568,0.25534924864769,2.92054868252748,9,2
"1066",66,71.2611126641273,0.271925879512376,0.405317663112873,0.325243357076141,0.191949381672914,3.14015574008165,9,2
"1067",67,44.2493664051688,0.428582396884861,0.831538880288677,0.526272670289608,0.315072491073603,2.92384844240907,9,2
"1068",68,80.5877678245306,0.141866907477379,0.355395048856735,0.128003537654877,0.69182500243187,2.96441935485968,9,2
"1069",69,68.8872391247234,0.139864782340138,0.572987200149883,0.585429570462167,0.294981879647821,2.82198593254998,9,2
"1070",70,94.7509537786245,0.195638954639435,0.75157567858696,0.670026242733002,0.0345760583877563,3.24462251426626,9,2
"1071",71,109.865702047944,0.0816330015659332,0.821420431137085,0.10885825753212,0.21378356218338,2.99359003582811,9,2
"1072",72,111.064992114459,0.162487530377693,0.804480323335156,0.311430532485247,0.0639286758378148,3.30197441817026,9,2
"1073",73,76.0786139227764,0.238675890745429,0.379506352804497,0.288886509286127,0.504601663160574,3.14033373520933,9,2
"1074",74,86.6256667822599,0.0845451205968857,0.984851256012917,0.518691793084145,0.514152139425278,2.80238172900022,9,2
"1075",75,89.4999050114304,0.110164145343006,0.712247702293098,0.768514215014875,0.411089422181249,2.94568541830661,9,2
"1076",76,87.3291208502178,0.138456105534799,0.573675994040405,0.42893328677785,0.53811125697803,3.02363028790132,9,2
"1077",77,72.1342992447399,0.106430885133128,0.853073000307579,0.503077596265133,0.665013853078663,2.74335130829174,9,2
"1078",78,96.3513484150171,0.0594062060117722,0.433870106935501,0.487573057413101,0.207475632429123,2.741547410737,9,2
"1079",79,65.9662694271646,0.178642092280616,0.169328093995551,0.632148644502448,0.680954949249659,2.89062764507942,9,2
"1080",80,78.9627717286348,0.146085053682327,0.506612509489059,0.415887743234634,0.697659149765968,2.95945055330064,9,2
"1081",81,71.198646750415,0.144748518306506,0.612622071013686,0.738043106579424,0.355434470044782,2.86555760528281,9,2
"1082",82,74.2827770854091,0.163140665502541,0.58125123735341,0.566227758219817,0.816696141699492,2.95433849281881,9,2
"1083",83,107.59651863575,0.0598915368318558,0.162921488285065,0.350149720907211,0.759449243545532,2.84096189661514,9,2
"1084",84,43.8596700131893,0.315386608242989,0.301490813493729,0.518812462687492,0.54317769408226,2.78297396834109,9,2
"1085",85,93.1361056566238,0.119325757026672,0.352418199181557,0.807464182376862,0.946886569261551,3.01497034753653,9,2
"1086",86,55.1926575154066,0.239655613899231,0.406943246722221,0.676396861672401,0.615197658538818,2.86335021825654,9,2
"1087",87,101.140578924065,0.126183459545215,0.494016092907856,0.895915414876243,0.329619934013373,3.11085330056405,9,2
"1088",88,45.8488534147364,0.355810226344447,0.484724814189759,0.621354640065521,0.185473577817902,2.87387538465343,9,2
"1089",89,106.47117372902,0.0721744687142812,0.461360523653397,0.789210030926065,0.665933011307307,2.91284767910293,9,2
"1090",90,85.6260143600182,0.201867304050576,0.531516771337254,0.454249461304386,0.509450718540367,3.17027744174754,9,2
"1091",91,60.1267344355583,0.238146126270294,0.610162407159805,0.14695218205452,0.174490869045258,2.9349787563174,9,2
"1092",92,46.4157316982746,0.517758250236511,0.744371980428696,0.0890155732631683,0.687652617692947,3.04745743003661,9,2
"1093",93,77.3828856348991,0.0990188121795654,0.954159215092659,0.477849900722504,0.654605552554131,2.77300755363158,9,2
"1094",94,61.5143781751394,0.190354347229004,0.236454978585243,0.970766305923462,0.32594558596611,2.85751607599393,9,2
"1095",95,77.2634854763746,0.0982650220394135,0.784172013401985,0.96748149394989,0.260546714067459,2.76834754779831,9,2
"1096",96,70.3277050703764,0.204567834734917,0.854360535740852,0.651417642831802,0.191942021250725,3.00509023990713,9,2
"1097",97,78.7972992658615,0.111731290817261,0.637141853570938,0.631293535232544,0.0542668700218201,2.84119748122318,9,2
"1098",98,76.2069515103211,0.169128579597455,0.632954807330458,0.417779766921736,0.559862601798719,2.99220617950046,9,2
"1099",99,80.6145740639114,0.113306650468429,0.731300777290016,0.505727937078769,0.0745644457534138,2.86708252864142,9,2
"1100",100,84.2531864643097,0.136813625693321,0.570716187357903,0.434371694922447,0.753498762845993,2.9873020221058,9,2
"1101",101,108.500245153904,0.0829817056655884,0.754653513431549,0.375615909695625,0.666859284043312,2.98984379631432,9,2
"1102",102,80.8418279588223,0.122338622808456,0.649612903594971,0.521613225340843,0.393339693546295,2.90283583729429,9,2
"1103",103,103.125979047705,0.205715245743006,0.600287937764054,0.447291423276121,0.406032052361437,3.34000264812767,9,2
"1104",104,69.6172433416227,0.179330826575862,0.363024644153561,0.708174603870741,0.632233361692247,2.93908859500445,9,2
"1105",105,74.6502392644288,0.163930724096344,0.658045125279296,0.722306800824918,0.688943802015208,2.96072276527619,9,2
"1106",106,69.9024896174669,0.210394695401192,0.749125078320503,0.442108616232872,0.207827880978584,3.01202007326252,9,2
"1107",107,83.5551294535398,0.288750857114792,0.724820956587791,0.43664126098156,0.509228616952896,3.3044695148571,9,2
"1108",108,89.4604350840728,0.109399300883109,0.786982412594795,0.846395791275427,0.236136319979734,2.94227655864518,9,2
"1109",109,80.0603420716236,0.141568159586022,0.252846060491599,0.612444275313323,0.926212986981123,2.95780046892774,9,2
"1110",110,44.9892370849848,0.432407513260841,0.302203148603439,0.188257396221161,0.752136409282684,2.94211048855961,9,2
"1111",111,93.0583886488103,0.093037622548782,0.574847306745891,0.413610794918363,0.33608997302276,2.90616966053625,9,2
"1112",112,75.9986192136776,0.108749394422335,0.164248196367746,0.694964067417226,0.805845390882648,2.79803825092251,9,2
"1113",113,77.6048057973385,0.142622336745262,0.243351459503174,0.385009944438934,0.69401228427887,2.93396478060822,9,2
"1114",114,74.1805652576085,0.153033848182104,0.378621988953033,0.517724176476868,0.63835647395113,2.92536777581544,9,2
"1115",115,92.563664948244,0.097866038947584,0.50084286699102,0.50142771575244,0.404757393316452,2.9235130942559,9,2
"1116",116,77.453143379586,0.144728397224121,0.192236183307546,0.536045088087086,0.433751867572348,2.93863184855444,9,2
"1117",117,63.2902408128839,0.205915634997766,0.532162428320084,0.564648791813638,0.0401891219298707,2.91636281972539,9,2
"1118",118,76.4695362317455,0.16480509743198,0.500750378353503,0.713967052921156,0.442284361349682,2.98394755294742,9,2
"1119",119,65.6694557646031,0.197317992901561,0.476815665381075,0.184141159281687,0.4786725775283,2.92989352339039,9,2
"1120",120,72.0352998517384,0.276338399686593,0.532925538472715,0.429230615146158,0.216644535815948,3.15653197478724,9,2
"1121",121,87.268713342322,0.140637842759478,0.594260410149811,0.463642322249717,0.0755769875831902,3.02981934202103,9,2
"1122",122,76.5226949602365,0.120068892836571,0.382475212216377,0.419357553124428,0.669638991355896,2.84701101902655,9,2
"1123",123,70.9129989608589,0.181672140649093,0.514371895030317,0.475816996431227,0.406963936240015,2.96074003829413,9,2
"1124",124,43.7176189124584,0.443641692399979,0.141616925597191,0.541531383991241,0.502909004688263,2.92834535336434,9,2
"1125",125,79.0240833610296,0.141300544142723,0.357251822948456,0.243717595934868,0.823176100850105,2.9456627681961,9,2
"1126",126,63.8764183840368,0.200093576013666,0.401601982660169,0.444823159640079,0.382214070854266,2.91191425950326,9,2
"1127",127,70.7521827768638,0.130636164979758,0.590568624146778,0.61145630674417,0.521757249326484,2.81554310821067,9,2
"1128",128,74.8278511613607,0.152798533439636,0.441855043172836,0.161173492670059,0.538155123591423,2.93224573335205,9,2
"1129",129,85.5462435601706,0.0970533034046337,0.576215680110698,0.526338461262587,0.967984552303532,2.85141220985473,9,2
"1130",130,76.1722712367773,0.168518766760826,0.475340336561203,0.488025709986687,0.356442719697952,2.99024208263401,9,2
"1131",131,83.0931821465492,0.406126827001572,0.237674474716187,0.32026831805706,0.769522115588188,3.44779246023659,9,2
"1132",132,92.9422057718039,0.101631030440331,0.921377524733543,0.591936215758324,0.381275027990341,2.94345227944018,9,2
"1133",133,66.6099606007338,0.182323172688484,0.384208843111992,0.25308595597744,0.66415049135685,2.90792022314431,9,2
"1134",134,96.915339168132,0.154299648738922,0.134959179380228,0.700363387435073,0.848540176878624,3.16114997733845,9,2
"1135",135,66.8375482708216,0.181491628289223,0.277723893523216,0.404424726963043,0.307131797075272,2.9088976185431,9,2
"1136",136,99.1085346311203,0.107465458003927,0.287281049896679,0.28550850591679,0.679487661685346,3.02349100378648,9,2
"1137",137,76.9583734447835,0.144467114100698,0.18994457880035,0.835710291750729,0.398718759650365,2.93228075750886,9,2
"1138",138,78.3055339198243,0.108663192749129,0.395035763691123,0.285748925746186,0.330662302607388,2.82366737157292,9,2
"1139",139,73.8657206570117,0.122419180016981,0.50093095681673,0.502207048481726,0.344872152463029,2.82473534479195,9,2
"1140",140,78.6984865814447,0.124941423535347,0.178920149803162,0.767846435308456,0.442045718431473,2.88863921122334,9,2
"1141",141,95.5114356130362,0.0606088936328888,0.745973363518715,0.789700150489807,0.671279445290565,2.74264710219503,9,2
"1142",142,96.7683523581803,0.0951913810764537,0.615765813505277,0.39342969659701,0.376842531270059,2.95006432084937,9,2
"1143",143,69.7300703111284,0.277457640097979,0.404798854448439,0.369623000933717,0.124653143395575,3.13003689432305,9,2
"1144",144,89.2973529547453,0.174964055418968,0.315474689006805,0.416820958256721,0.443128570914268,3.14462600701604,9,2
"1145",145,96.5536298171322,0.0941660352790746,0.735048678783109,0.805724648820559,0.728737494626118,2.94343149587908,9,2
"1146",146,84.5283666329493,0.13018670916506,0.545373760363162,0.728659637138083,0.77074956831039,2.96857160323306,9,2
"1147",147,82.6711511909962,0.138921901583672,0.529803588986397,0.320839047431946,0.413511276245117,2.97747868975775,9,2
"1148",148,44.6407476142491,0.433473116365438,0.0863492404527856,0.85186061941969,0.290387706656224,2.93642508661718,9,2
"1149",149,69.5635353922844,0.145558103919029,0.639358952641487,0.524273335933685,0.662755057215691,2.84779968134806,9,2
"1150",150,84.1938766053327,0.144943065466473,0.677102642532284,0.347457415424287,0.831493270453484,3.01175845525899,9,2
"1151",151,82.8221238242691,0.133725114437834,0.455872407574803,0.548779466333098,0.525834458446006,2.9625057042417,9,2
"1152",152,44.6550685018301,0.507531270384789,0.586048871278763,0.503646329045296,0.961148664355278,3.00520432531613,9,2
"1153",153,82.5995654165745,0.139455914497375,0.557829290628433,0.49215392768383,0.655130624771118,2.97839246267856,9,2
"1154",154,64.564714923501,0.138142809271812,0.513570934534073,0.451698794960976,0.410089582204819,2.76031875917075,9,2
"1155",155,69.3129104524851,0.234364330768585,0.144568681716919,0.713781431317329,0.223458111286163,3.05151978519775,9,2
"1156",156,45.5363447219133,0.315042272210121,0.567448347806931,0.436641961336136,0.255775630474091,2.81508516338631,9,2
"1157",157,80.1028570532799,0.161035969853401,0.523541748523712,0.404783546924591,0.409038573503494,3.0142189061511,9,2
"1158",158,73.7852614074945,0.164066687226295,0.467365339398384,0.494535580277443,0.504333570599556,2.95095964955477,9,2
"1159",159,81.1043812781572,0.134948566555977,0.295082241296768,0.734378978610039,0.628767371177673,2.94825690684972,9,2
"1160",160,87.5754545609893,0.129447280954646,0.375714078524683,0.564669156193137,0.104083173854285,2.99685773290165,9,2
"1161",161,79.7758753738957,0.14757906110343,0.335270766889764,0.535099348885195,0.470510570179188,2.97276789977661,9,2
"1162",162,57.7183611541986,0.269922345876694,0.679132670164108,0.789121150970459,0.337095439434052,2.9538668223038,9,2
"1163",163,69.7031790614128,0.172016575932503,0.434770166873932,0.815312281250954,0.509264171123505,2.92207547077738,9,2
"1164",164,96.0127058759169,0.104888307368182,0.342022803663927,0.734918717310181,0.627775903361412,2.98538449577224,9,2
"1165",165,43.2877724373446,0.444452354947359,0.0171454166993499,0.25232040001745,0.879324559194772,2.92055568737955,9,2
"1166",166,68.0163809772511,0.182619591754695,0.476218977692887,0.575961599047186,0.191979869138351,2.92677440803235,9,2
"1167",167,86.7955616116524,0.127982780337334,0.4869734197855,0.731454908847809,0.743584170937538,2.98414657590079,9,2
"1168",168,77.6640615910292,0.159739434719086,0.725819751620293,0.480399534106255,0.243076965212822,2.98385234136479,9,2
"1169",169,74.7380418628454,0.151465967297554,0.268899068236351,0.527752816677094,0.729229271411896,2.92739849299399,9,2
"1170",170,90.2978917956352,0.116951003670692,0.427802816033363,0.699159651994705,0.702880755066872,2.9793591749957,9,2
"1171",171,99.2483692738693,0.0540962360100821,0.336061772424728,0.2493779824581,0.890802138950676,2.72661380756875,9,2
"1172",172,100.780702682595,0.108672104618462,0.358496866400748,0.627944318794742,0.424195957796687,3.04287284219024,9,2
"1173",173,46.5222311275171,0.37771719436565,0.724217341046344,0.132626393450639,0.324489090440775,2.9124878243123,9,2
"1174",174,66.5668726861477,0.316550210118294,0.48279196023941,0.14960378408432,0.217992290854454,3.14695891465562,9,2
"1175",175,73.8861421175743,0.181460556765779,0.790570425256405,0.525988492540598,0.0191300499718636,2.99590822096441,9,2
"1176",176,44.4274479299784,0.519792348146439,0.50712762773037,0.702123790979385,0.73269334435463,3.01113261505814,9,2
"1177",177,53.0891952469713,0.262164515236833,0.417595657819812,0.428156310424367,0.689928235152068,2.86858619252386,9,2
"1178",178,43.6150812460721,0.316302418171857,0.291801652349133,0.511238788152774,0.501414588652551,2.77937588379518,9,2
"1179",179,82.1462537259605,0.110612628136118,0.643129883038821,0.623831952842284,0.132053525165701,2.87298023571469,9,2
"1180",180,78.8544173765031,0.21215119222644,0.215643013537858,0.610446705319132,0.207129660528153,3.12029753123325,9,2
"1181",181,103.764730662107,0.101018995046616,0.317274808883667,0.588760778307915,0.931912362575531,3.03650257002601,9,2
"1182",182,82.3638643473387,0.212083026766777,0.444703847169876,0.495150908827782,0.667423278093338,3.15797934215213,9,2
"1183",183,45.2281338870525,0.376351162791252,0.607491821050644,0.848906695842743,0.359851688146591,2.88641060043562,9,2
"1184",184,68.5657019982782,0.143724442328003,0.617940867643462,0.654196855817663,0.311949516661001,2.82974448583068,9,2
"1185",185,65.8930498336675,0.12385145488428,0.140743876807392,0.721821332117543,0.520268329652026,2.73058033093448,9,2
"1186",186,97.5143115222454,0.0866991728544235,0.479744240641594,0.6313706189394,0.485538586974144,2.91615167188488,9,2
"1187",187,76.061721082191,0.13705083068851,0.0777800451032817,0.309455409043397,0.469301644881389,2.89921396853657,9,2
"1188",188,84.1433969140053,0.124675586819649,0.0751772671937943,0.193577826023102,0.62821426987648,2.94582150249214,9,2
"1189",189,87.3576219081879,0.127431586384773,0.280127421021461,0.364538177847862,0.248151868581772,2.98787869552534,9,2
"1190",190,84.1158849855118,0.156788689377324,0.642524724686958,0.567037877983542,0.480029953897812,3.04507076680906,9,2
"1191",191,72.2810958623886,0.154561728239059,0.240528091788292,0.419194146990776,0.569918110966682,2.90715142184163,9,2
"1192",192,45.3226725012064,0.360656917095184,0.7136070728302,0.839651867747307,0.180298835039139,2.86972528720337,9,2
"1193",193,43.3684099763632,0.413262069225311,0.922580018639565,0.819052487611771,0.936542496085167,2.89057254555232,9,2
"1194",194,73.1780968010426,0.182677015662193,0.658791571855545,0.564175248146057,0.24202486872673,2.99044612859328,9,2
"1195",195,54.6185321360826,0.224135085940361,0.220075652003288,0.354668289422989,0.176803931593895,2.82518989473122,9,2
"1196",196,43.6128209233284,0.488929584622383,0.883302271366119,0.74544332921505,0.534283131361008,2.96847467318345,9,2
"1197",197,75.6594405840697,0.11410016877597,0.576826924455356,0.739143205892631,0.736404447877702,2.81501253852817,9,2
"1198",198,78.5131399678299,0.137046333227602,0.248312225390127,0.325466017597416,0.300322280786302,2.92675211297402,9,2
"1199",199,79.7445910573006,0.110246628522873,0.580859079957008,0.496729955077171,0.567057028412819,2.84576778759967,9,2
"1200",200,72.1799525916576,0.171814873814583,0.461953058838844,0.301965072751045,0.497460335493088,2.95189394244415,9,2
"1201",1,77.7507074475288,0.117800310254097,0.434876725077629,0.310330748558044,0.417920127511024,2.85255513292247,11,2
"1202",2,101.786823570728,0.412978574633598,0.147279232740402,0.739589631557465,0.45711050927639,3.6313106443741,11,2
"1203",3,79.1581239104271,0.226079016923904,0.438204780220985,0.599683165550232,0.105810731649399,3.15125124132677,11,2
"1204",4,81.153584347021,0.236990355521261,0.408857160724788,0.754103969819627,0.513047549198358,3.19334608500238,11,2
"1205",5,75.611388921545,0.171126496970509,0.502090237459521,0.666090053381071,0.110713777830824,2.9904916918197,11,2
"1206",6,81.1490027476335,0.118789534999793,0.67176531462599,0.509820923941765,0.527683594774201,2.89334455646369,11,2
"1207",7,94.8488547135983,0.108300032223707,0.18844833191383,0.429888803889574,0.735739282689791,2.98869276827053,11,2
"1208",8,87.7308173626661,0.117541581392288,0.173792779445648,0.477094545960426,0.627310737967491,2.95649588051789,11,2
"1209",9,68.1163659989834,0.168766990303993,0.277193337678909,0.913320690393448,0.445011764764786,2.89379044618277,11,2
"1210",10,82.0993803739548,0.146516799926758,0.517811506986618,0.177261590957642,0.260115787386894,2.99456718346059,11,2
"1211",11,94.447372585172,0.178756452355817,0.641697163507853,0.464007135178857,0.484318143395926,3.20264148868791,11,2
"1212",12,96.5252020657063,0.106192365288734,0.319452032446861,0.162325039505959,0.543070048093796,2.99537473311723,11,2
"1213",13,85.8008228391409,0.396390587091446,0.619844824075699,0.570534765720367,0.395351395010948,3.46510623853959,11,2
"1214",14,67.1354075968266,0.286661997437477,0.253509968519211,0.566952764987946,0.315052673220634,3.11127338262928,11,2
"1215",15,84.2835588482129,0.134510991456083,0.331080437227135,0.400630972500445,0.758735436917214,2.98024350436543,11,2
"1216",16,84.6330385059118,0.481667369604111,0.832092240452766,0.600143507122993,0.284444764256477,3.53782709267485,11,2
"1217",17,80.6576112061739,0.140374436974525,0.481476232409477,0.435894206166267,0.528662323951721,2.96057873855258,11,2
"1218",18,85.1778719373799,0.108193782824092,0.596507867704792,0.537992791694453,0.166278987191617,2.89485587661436,11,2
"1219",19,65.4483719468117,0.167887300252914,0.919495046138763,0.60117419064045,0.517171829938889,2.85681554096228,11,2
"1220",20,85.1971468925476,0.119775518774986,0.847012117505074,0.454011619091034,0.557516574859619,2.93921816301662,11,2
"1221",21,84.5327106577724,0.139581459084234,0.516879214672767,0.333129746929708,0.91691500775684,2.99887732471502,11,2
"1222",22,84.6092639714479,0.126247227191925,0.261399164795876,0.359705567359924,0.752304866909981,2.95605768249669,11,2
"1223",23,66.0885214708127,0.177899099618012,0.325698578285492,0.617246957268036,0.678875569450002,2.89042582196872,11,2
"1224",24,87.8285314400965,0.105558116592458,0.68350213902558,0.655914372066036,0.500917635335078,2.91076287492897,11,2
"1225",25,80.3211825489998,0.233396738767624,0.42500014603138,0.894101023674011,0.0871829688549042,3.17775497111018,11,2
"1226",26,76.5817942172289,0.155098795890808,0.376221731305122,0.817408382892609,0.382717713713646,2.95885950041498,11,2
"1227",27,78.0035202950239,0.149718508124352,0.53845052421093,0.42607057094574,0.69633936882019,2.95950389656303,11,2
"1228",28,74.3208428925633,0.155450956970589,0.176486948541411,0.37933988720215,0.248334505137816,2.93381465287163,11,2
"1229",29,96.7240203999536,0.102612032143239,0.148971163144217,0.68514663196477,0.584638789363261,2.98226696847384,11,2
"1230",30,82.0190223455429,0.0982759892940521,0.427083179354668,0.475778102874756,0.528500691056252,2.82027660084859,11,2
"1231",31,81.6265629869575,0.409835448278974,0.577761339416399,0.525249499638709,0.318588456206998,3.43627254000998,11,2
"1232",32,76.9287914931774,0.152567878365517,0.378584235906601,0.762370139360428,0.892507910728455,2.95564092685406,11,2
"1233",33,87.5743947191245,0.402674369998934,0.614404167783568,0.52618967215323,0.566327782498014,3.48970827652737,11,2
"1234",34,91.2423153668642,0.110347911715508,0.0553039610385895,0.563994869589806,0.619583114981651,2.96315671356835,11,2
"1235",35,84.7529629252433,0.137867413394525,0.46970829019844,0.259432166037755,0.498996644424082,2.99577140738932,11,2
"1236",36,82.800655901432,0.111394882202148,0.556028515100479,0.549700289964676,0.498883590102196,2.88293279265471,11,2
"1237",37,83.1174338012934,0.266408756375313,0.609500214457512,0.918699115514755,0.531847029924393,3.26493274758117,11,2
